Date,VTI,VXUS,BND,VOO,VBR,VTV,MTUM,DFUS,DFAX,DFAI,DFAE
2013-11-26 00:00:00+00:00,76.3498790972,36.2236854246,57.7933959683,133.9173690421,74.5619246017,55.645011573,50.5719520278,,,,
2013-11-27 00:00:00+00:00,76.5698371356,36.3990518335,57.7719830761,134.2815168218,74.9262841834,55.7410149108,50.6499149549,,,,
2013-11-29 00:00:00+00:00,76.4639314134,36.5183009916,57.800533599,134.0873046726,74.8332562051,55.6154720844,50.8231659039,,,,
2013-12-02 00:00:00+00:00,76.3009995332,36.1886121428,57.5830628386,133.8769081777,74.47657143160001,55.5342384909,50.5113141956,,,,
2013-12-03 00:00:00+00:00,76.0077221487,35.9501138267,57.6402882426,133.3590091132,74.0502707211,55.2683830939,50.3207381517,,,,
2013-12-04 00:00:00+00:00,75.9018164265,35.7607181051,57.5544501366,133.2052578284,73.8874717591,55.2299817587,50.1089388665,,,,
2013-12-05 00:00:00+00:00,75.6818583881,35.5923663525,57.4543056794,132.6954509367,73.8254531069,54.8400605098,50.078186823,,,,
2013-12-06 00:00:00+00:00,76.4639314134,36.0904069538,57.5401437855,134.200595093,74.5619246017,55.5637779795,50.6499149549,,,,
2013-12-09 00:00:00+00:00,76.6350098877,36.0904069538,57.5973691896,134.5080976626,74.6472002485,55.7262451665,50.7365404294,,,,
2013-12-10 00:00:00+00:00,76.3824654733,36.0132457339,57.7189731732,134.0468438082,74.4146303028,55.5046990023,50.7192153345,,,,
2013-12-11 00:00:00+00:00,75.4374605677,35.6835568851,57.6188287161,132.5255153062,73.1820095904,54.8179058933,50.0045551697,,,,
2013-12-12 00:00:00+00:00,75.2989684695,35.3889413182,57.4686120305,132.0885379705,73.2672852371,54.6258992177,50.0521991807,,,,
2013-12-13 00:00:00+00:00,75.3234082515,35.4169999436,57.53299061,132.0480771061,73.5328025919,54.640668962,50.3207381517,,,,
2013-12-16 00:00:00+00:00,75.8529368624,35.6625129161,57.5544501366,132.8896630859,74.1572528961,54.9360638476,50.5026516482,,,,
2013-12-17 00:00:00+00:00,75.62483223,35.5081904762,57.6617477692,132.4203170587,74.1510510309,54.7219025555,50.5191104883,,,,
2013-12-18 00:00:00+00:00,76.8468213321,36.0202603903,57.6402882426,134.7265863304,75.0425691562,55.7040905501,51.2043179918,,,,
2013-12-19 00:00:00+00:00,76.7409156099,35.8939965758,57.53299061,134.6052037371,74.6084385909,55.6597813173,51.3862314883,,,,
2013-12-20 00:00:00+00:00,77.2492630764,36.018857459,57.6402882426,135.2849462593,75.5464707053,55.9477913307,51.7067457441,,,,
2013-12-23 00:00:00+00:00,77.707861479,36.3090467213,57.5687564876,136.7172608596,76.1899142218,56.1028736457,51.9313491407,,,,
2013-12-24 00:00:00+00:00,77.920782166,36.3939801639,57.448175408,136.4049029863,76.4511677942,56.259432935,52.0009793387,,,,
2013-12-26 00:00:00+00:00,78.2892987395,36.5213803278,57.3620784797,137.0395336116,76.5301299588,56.5270164448,52.2732412365,,,,
2013-12-27 00:00:00+00:00,78.2401631964,36.7337139344,57.3620784797,137.0476699017,76.5775072576,56.6087780728,52.0270580645,,,,
2013-12-30 00:00:00+00:00,78.264730968,36.9177363934,57.4553501521,136.9907158712,76.5932996906,56.5567479459,51.9401289784,,,,
2013-12-31 00:00:00+00:00,78.5513549696,37.0734477049,57.43382592,137.6253464965,76.8854596997,56.7797342041,52.1835304196,,,,
2014-01-02 00:00:00+00:00,77.8634573656,36.4222913114,57.4840491282,136.3886304062,76.0484607546,56.259432935,51.6445700855,,,,
2014-01-03 00:00:00+00:00,77.8470788513,36.4081357377,57.4912238722,136.2665860552,76.3090358979,56.3114630619,51.7314991716,,,,
2014-01-06 00:00:00+00:00,77.6423474215,36.3019689344,57.5414470804,135.9248618723,75.8194704772,56.259432935,51.6184913596,,,,
2014-01-07 00:00:00+00:00,78.1418921101,36.4789136065,57.6131945206,136.7710360394,76.3406207637,56.5418821954,52.0444438818,,,,
2014-01-08 00:00:00+00:00,78.1992169104,36.4576802459,57.426651176,136.8279900699,76.395894279,56.4972849437,52.4269318609,,,,
2014-01-09 00:00:00+00:00,78.264730968,36.3515134426,57.5342723363,136.9093529705,76.5222337424,56.6236438234,52.5225538556,,,,
2014-01-10 00:00:00+00:00,78.4858409121,36.7266361475,57.8140873533,137.2266682832,76.9881105137,56.6905397008,52.626868759,,,,
2014-01-13 00:00:00+00:00,77.4949407921,36.4435246721,57.8930095376,135.4855022087,76.0879418369,56.0587453027,51.703681864,,,,
2014-01-14 00:00:00+00:00,78.3466235399,36.7337139344,57.8069126093,136.8930803904,76.8854596997,56.5418821954,52.4964751298,,,,
2014-01-15 00:00:00+00:00,78.739707885,36.8115695901,57.7710388892,137.6660279469,77.2881667393,56.8466300815,52.4964751298,,,,
2014-01-16 00:00:00+00:00,78.6823830847,36.818647377,57.9001842816,137.4544844051,77.2249970076,56.7054054513,52.5312467643,,,,
2014-01-17 00:00:00+00:00,78.3793805686,36.6841694262,57.9647569778,136.8605352301,76.9723180808,56.4452548168,52.2530736886,,,,
2014-01-21 00:00:00+00:00,78.6414367987,36.818647377,57.9647569778,137.2917586037,77.2881667393,56.5195835695,52.6616403935,,,,
2014-01-22 00:00:00+00:00,78.7888434282,36.9318919672,57.8643105615,137.3731215044,77.6119116143,56.5121506943,52.9050418347,,,,
2014-01-23 00:00:00+00:00,78.1091350814,36.5426136885,58.02215493,136.2665860552,77.0117991631,55.9695507994,52.3052311402,,,,
2014-01-24 00:00:00+00:00,76.4221481001,35.5941902459,58.1728245546,133.3375216308,75.0998882709,54.8769181344,51.0012079188,,,,
2014-01-27 00:00:00+00:00,75.9307926687,35.3747788524,58.0652033942,132.6866184254,74.3902552974,54.6687976268,50.4819804872,,,,
2014-01-28 00:00:00+00:00,76.4630943861,35.7357459836,58.1154266024,133.5083837222,75.0219526144,55.0627400162,51.0360664824,,,,
2014-01-29 00:00:00+00:00,75.6769256958,35.3040009836,58.2445719948,132.1170781206,74.1770574529,54.6390661257,50.3232479759,,,,
2014-01-30 00:00:00+00:00,76.5613654724,35.5092568032,58.2445719948,133.597882913,75.0693299132,55.0776057667,51.4272473701,,,,
2014-01-31 00:00:00+00:00,76.0618207838,35.0704340164,58.3234941791,132.767981326,74.7455850382,54.6836633773,50.9752161221,,,,
2014-02-03 00:00:00+00:00,74.2765627163,34.42302885,58.5110018093,129.8633257718,72.3688238829,53.4795375832,49.6104294694,,,,
2014-02-04 00:00:00+00:00,74.8416214624,34.7377780328,58.4175337553,130.7420450992,72.9373514682,53.7099567167,50.140696895,,,,
2014-02-05 00:00:00+00:00,74.7269718617,34.8156336885,58.2953063001,130.5223652673,72.7083611908,53.6430608392,49.9842245399,,,,
2014-02-06 00:00:00+00:00,75.6359794099,35.4455567213,58.2737367492,132.2716676319,73.5216714865,54.2451237363,50.5657801263,,,,
2014-02-07 00:00:00+00:00,76.6105010155,35.8206794262,58.3456352522,133.9802885461,74.2086423187,54.9140825108,51.6445700855,,,,
2014-02-10 00:00:00+00:00,76.7005828446,35.6932792623,58.3815845038,134.1918320879,74.3507742151,54.921515386,51.7161127234,,,,
2014-02-11 00:00:00+00:00,77.576833364,36.2381980746,58.2593570485,135.6726368802,74.9745753156,55.5681755347,52.4112846254,,,,
2014-02-12 00:00:00+00:00,77.6832937075,36.26658,58.1586991442,135.7946812313,75.2904239742,55.5830412852,52.4312783152,,,,
2014-02-13 00:00:00+00:00,78.1582706245,36.3585912295,58.3024961504,136.4618570168,76.1037342698,55.8357590445,52.9832780123,,,,
2014-02-14 00:00:00+00:00,78.5349764552,36.5921581967,58.2809265995,137.1859868329,76.4274791448,56.1999699328,53.1571361846,,,,
2014-02-18 00:00:00+00:00,78.7642756566,36.7478695082,58.3600149529,137.3893940845,76.8380824009,56.1999699328,53.5309312551,,,,
2014-02-19 00:00:00+00:00,78.2401631964,36.5143025409,58.3096860007,136.4455844367,76.1826964345,55.813460418700004,53.1832149104,,,,
2014-02-20 00:00:00+00:00,78.7642756566,36.634624918,58.3024961504,137.2185319931,76.7749126692,56.2520000597,53.6960965187,,,,
2014-02-21 00:00:00+00:00,78.6987615991,36.7620250819,58.3456352522,137.1534416726,76.9960067302,56.1925370576,53.5917816154,,,,
2014-02-24 00:00:00+00:00,79.1491707445,37.0097476229,58.3312555516,137.804344878,77.4302986356,56.4972849437,54.1307419495,,,,
2014-02-25 00:00:00+00:00,79.1164137158,36.9602031147,58.4462931566,137.7555271376,77.4776759344,56.3337616877,54.0611117515,,,,
2014-02-26 00:00:00+00:00,79.1983062877,36.7761806557,58.5685206118,137.7555271376,77.8816463686,56.4006575652,54.0264270461,,,,
2014-02-27 00:00:00+00:00,79.6159584044,36.9531253278,58.6404191149,138.520338404,78.2988824465,56.6608081997,54.3654504822,,,,
2014-02-28 00:00:00+00:00,79.7633650338,37.0309809836,58.597280013,138.8295174265,78.4568067758,56.8540629568,54.4002221166,,,,
2014-03-03 00:00:00+00:00,79.1819277733,36.3090467213,58.7210008002,137.8775714886,77.9672413551,56.4749863179,53.9347168602,,,,
2014-03-04 00:00:00+00:00,80.4266948662,36.9602031147,58.5192599385,139.846553685,79.4359376172,57.2777368473,55.0261115369,,,,
2014-03-05 00:00:00+00:00,80.4430733806,36.9602031147,58.598515277,139.8709625552,79.3727678855,57.270303972,55.1130406231,,,,
2014-03-06 00:00:00+00:00,80.59048001,37.3707147541,58.4544146616,140.3184585089,79.5306922148,57.4561258538,55.0087257197,,,,
2014-03-07 00:00:00+00:00,80.5659122385,37.0805254918,58.281493923,140.2859133487,79.5938619465,57.6122162345,54.8522533646,,,,
2014-03-10 00:00:00+00:00,80.5085874381,36.818647377,58.3175190769,140.3103222189,79.380664102,57.5676189829,54.8870249991,,,,
2014-03-11 00:00:00+00:00,80.0581782927,36.6275471311,58.3103140461,139.5373746624,78.7252781355,57.2331395957,54.4888897845,,,,
2014-03-12 00:00:00+00:00,80.115503093,36.5355359016,58.4327995693,139.6350101433,78.9147873307,57.2257067204,54.5566944717,,,,
2014-03-13 00:00:00+00:00,79.1901170305,35.9410018032,58.6057203078,138.0891150304,78.085684602,56.7202712019,53.7656397877,,,,
2014-03-14 00:00:00+00:00,79.0918459442,35.9126906557,58.5696951539,137.6904368171,78.3146748795,56.5939123223,53.5222383464,,,,
2014-03-17 00:00:00+00:00,79.7224187478,36.323202295,58.4904398154,138.9271529074,78.9068911142,57.1142135913,54.052505772,,,,
2014-03-18 00:00:00+00:00,80.4021270946,36.5780026229,58.5552850924,139.9116440056,79.704408977,57.515588856,54.5306157458,,,,
2014-03-19 00:00:00+00:00,79.943528692,36.1037909016,58.281493923,139.1468327392,79.3253905867,57.2331395957,54.0785844978,,,,
2014-03-20 00:00:00+00:00,80.3448022943,36.0330130328,58.2310587076,139.9360528758,79.5701732971,57.6939778625,54.1133561323,,,,
2014-03-21 00:00:00+00:00,80.0499890355,36.0259352459,58.3967744154,139.4722843419,79.6017581629,57.6270819851,53.5135454378,,,,
2014-03-24 00:00:00+00:00,79.5832013756,36.139179836,58.4039794462,138.885657828,78.9779570624,57.515588856,52.7920340227,,,,
2014-03-25 00:00:00+00:00,79.8640928972,36.4838680573,58.3895693846,139.5640658788,79.1153512288,57.8723668691,52.9043272776,,,,
2014-03-26 00:00:00+00:00,79.1978733787,36.4909965974,58.5480800616,138.5341934161,78.1596801198,57.5883490541,52.2443075259,,,,
2014-03-27 00:00:00+00:00,79.0333747322,36.7547525798,58.6057203078,138.256291323,77.8042652446,57.4986592178,51.9435544622,,,,
2014-03-28 00:00:00+00:00,79.3870468223,36.9757373219,58.4976448462,138.8693106461,78.1912725532,57.834996104,52.0179155266,,,,
2014-03-31 00:00:00+00:00,80.1684153933,37.2109791441,58.4976448462,140.0544813373,79.4865623207,58.3806092747,52.5403586019,,,,
2014-04-01 00:00:00+00:00,80.7935102502,37.4676065864,58.4326338535,140.9944442993,80.2447807213,58.5599889473,53.1546645845,,,,
2014-04-02 00:00:00+00:00,81.0484831524,37.5388919871,58.3170829771,141.4766861667,80.6870747882,58.776739385,53.5417078295,,,,
2014-04-03 00:00:00+00:00,80.8264099795,37.4343163043,58.3676364855,141.2559992104,80.3158636963,58.8066359971,53.0375502618,,,,
2014-04-04 00:00:00+00:00,79.7160441154,37.3464214053,58.5409628003,139.5558922879,79.1785360955,58.3282902036,51.8960121424,,,,
2014-04-07 00:00:00+00:00,78.7619519654,37.2181076841,58.649291747,138.0519515487,78.0017179531,57.7154096556,51.2255435291,,,,
2014-04-08 00:00:00+00:00,79.1073991231,37.3179072451,58.6926233256,138.6241029168,78.44401202,57.857418563,51.3801866794,,,,
2014-04-09 00:00:00+00:00,80.0532663408,37.752748189100004,58.6781794661,140.1198700651,79.2496190706,58.3507126626,52.4794069098,,,,
2014-04-10 00:00:00+00:00,78.2931308227,37.1111795831,58.8587277106,137.1283357686,77.6620992945,57.3043312392,50.870282238,,,,
2014-04-11 00:00:00+00:00,77.519987184,36.9757373219,58.8948373595,135.8941235316,76.6748357522,56.8708303638,50.2079985662,,,,
2014-04-14 00:00:00+00:00,78.0463828529,37.1325652033,58.8876154297,136.9893847221,76.9670657607,57.2669604741,50.4854158392,,,,
2014-04-15 00:00:00+00:00,78.5810034542,36.8901948411,58.9165031488,137.937521275,77.3619711776,57.6630905844,50.9381998377,,,,
2014-04-16 00:00:00+00:00,79.4034966869,37.2680074646,58.8803934999,139.3924204684,78.1122914698,58.1862812961,51.6608256847,,,,
2014-04-17 00:00:00+00:00,79.5597704011,37.4676065864,58.7287329745,139.5558922879,78.4282158033,58.3058677445,51.8698899886,,,,
2014-04-21 00:00:00+00:00,79.8805427619,37.5674061474,58.7431768341,140.0708285192,78.7125477035,58.4404024989,52.2443075259,,,,
2014-04-22 00:00:00+00:00,80.2917893783,37.5959203076,58.7431768341,140.6838478423,79.352294479,58.5973597125,52.6709693707,,,,
2014-04-23 00:00:00+00:00,80.0861660701,37.4818636666,58.8334509564,140.3487306123,79.1706379872,58.6123080185,52.4010404485,,,,
2014-04-24 00:00:00+00:00,80.1930901903,37.5103778268,58.8515057808,140.6593270693,79.0600644704,58.5824114064,52.2181853721,,,,
2014-04-25 00:00:00+00:00,79.4117216192,37.2822645447,58.8731715702,139.5313715149,78.2307630949,58.2834452854,51.3300321442,,,,
2014-04-28 00:00:00+00:00,79.5268706718,37.3963211858,58.8081742021,139.9563982456,77.9385330863,58.5076698762,51.1907139908,,,,
2014-04-29 00:00:00+00:00,79.9216674235,37.5460205272,58.8370619213,140.6266327054,78.0649028198,58.7094720078,51.6174629094,,,,
2014-04-30 00:00:00+00:00,80.2177649873,37.6814627884,58.9670566573,141.068006618,78.5861779701,58.8813775274,52.0179155266,,,,
2014-05-01 00:00:00+00:00,80.2424397843,37.7384911089,59.1102985791,141.076180209,78.6809552702,58.7468427729,52.1398189108,,,,
2014-05-02 00:00:00+00:00,80.1766403257,37.7883908894,59.1754378821,140.8473196617,78.862611762,58.6496787836,52.1398189108,,,,
2014-05-05 00:00:00+00:00,80.3082392429,37.7509660541,59.1102985791,141.1415689368,78.6572609452,58.5749372534,52.5229438327,,,,
2014-05-06 00:00:00+00:00,79.5679953335,37.7256597368,59.1682001818,139.9155302907,77.930634978,58.156384684,51.756693989,,,,
2014-05-07 00:00:00+00:00,79.9381172882,37.8240335897,59.1971509831,140.7410629791,78.44401202,58.7169461608,51.7418914352,,,,
2014-05-08 00:00:00+00:00,79.7242690477,37.8311621298,59.2261017844,140.5694175686,77.9622274114,58.6496787836,51.6609127585,,,,
2014-05-09 00:00:00+00:00,79.9216674235,37.752748189100004,59.1537247811,140.8146252978,78.2228649865,58.6721012427,51.9627977822,,,,
2014-05-12 00:00:00+00:00,80.8264099795,38.0806610321,59.0958231785,142.1469206266,79.5655434041,59.1205504242,52.8277022933,,,,
2014-05-13 00:00:00+00:00,80.7770603856,38.1163037324,59.2043886834,142.2776980822,79.1469436622,59.2326627195,52.8877832469,,,,
2014-05-14 00:00:00+00:00,80.3329140399,38.1376893526,59.356380390300004,141.5911164404,78.2149668782,58.9860156697,52.4794069098,,,,
2014-05-15 00:00:00+00:00,79.5926701304,37.9024475305,59.4649458952,140.3160362484,77.5910163194,58.4329283459,51.8960121424,,,,
2014-05-16 00:00:00+00:00,79.9298923559,38.0236327116,59.4649458952,140.8636668437,77.954329303,58.5300923352,52.1049893725,,,,
2014-05-19 00:00:00+00:00,80.3000143106,38.0022470914,59.4432327942,141.3459087111,78.5071968867,58.6870495487,52.5664807556,,,,
2014-05-20 00:00:00+00:00,79.6995942507,37.745619649,59.4721835955,140.4141193401,77.66999740279999,58.2983935915,52.1398189108,,,,
2014-05-21 00:00:00+00:00,80.3164641752,38.0236327116,59.4215196933,141.6319843952,78.0096160614,58.761791079,52.7667506012,,,,
2014-05-22 00:00:00+00:00,80.587886942,38.1376893526,59.3853311916,142.016143171,78.44401202,58.8589550683,53.1063386001,,,,
2014-05-23 00:00:00+00:00,81.0073584907,38.2446174536,59.4432327942,142.6046417211,79.0916569038,59.0009639758,53.3849749069,,,,
2014-05-27 00:00:00+00:00,81.541979092,38.3871882549,59.5011343969,143.4465215914,79.8340790876,59.2625593316,53.9248327513,,,,
2014-05-28 00:00:00+00:00,81.4515048364,38.3087743142,59.6965523057,143.2993969539,79.6919131375,59.2775076377,53.9596622897,,,,
2014-05-29 00:00:00+00:00,81.8874262497,38.5155019761,59.6458884034,144.1167560513,79.9525507127,59.5540512996,54.1686395198,,,,
2014-05-30 00:00:00+00:00,81.9038761144,38.4085738751,59.5879868008,144.3047486437,79.8735696293,59.6960602071,54.1338099814,,,,
2014-06-02 00:00:00+00:00,82.0025753023,38.5796588367,59.4421840515,144.5009148271,79.9446526044,59.7857500434,54.290542904,,,,
2014-06-03 00:00:00+00:00,81.969675573,38.5155019761,59.2971146578,144.4110053263,79.8814677377,59.7782758903,54.1860542889,,,,
2014-06-04 00:00:00+00:00,82.1423991519,38.5084447215,59.3043681275,144.6725602375,80.2368826129,59.8679657266,54.2992502886,,,,
2014-06-05 00:00:00+00:00,82.8086186704,38.7650008784,59.3696493546,145.6533911544,81.4215988637,60.2454104544,54.5692662846,,,,
2014-06-06 00:00:00+00:00,83.2363151514,39.0002427006,59.3623958849,146.3481463872,81.9744664474,60.5406394988,54.6997899796,,,,
2014-06-09 00:00:00+00:00,83.376139001,39.0287568609,59.3116215972,146.4952710247,82.3930661894,60.578010264,54.6475456721,,,,
2014-06-10 00:00:00+00:00,83.3596891363,39.0002427006,59.1955660822,146.5279653886,82.2587983476,60.6228551821,54.6562530567,,,,
2014-06-11 00:00:00+00:00,83.0800414372,38.8576718993,59.2173264913,146.0538971121,81.871791039,60.3313632142,54.6301309029,,,,
2014-06-12 00:00:00+00:00,82.4878463096,38.8434148192,59.3696493546,144.9668095126,81.3505158887,59.9427072569,54.1685524459,,,,
2014-06-13 00:00:00+00:00,82.7592690764,38.893314599600004,59.3551424153,145.4245306071,81.5637648138,60.2117767658,54.2557133656,,,,
2014-06-16 00:00:00+00:00,82.825068535,38.8576718993,59.3406354759,145.5471344717,81.5953572472,60.27156999,54.2823579625,,,,
2014-06-17 00:00:00+00:00,83.1211660988,38.8077721188,59.2028195519,145.9312932475,82.266696456,60.4509496625,54.4559832112,,,,
2014-06-18 00:00:00+00:00,83.7380360234,39.1713276622,59.3551424153,147.018380847,82.6537037646,60.9218213031,54.9777296956,,,,
2014-06-19 00:00:00+00:00,83.8367352113,39.263998683,59.3043681275,147.1981998484,82.7721753896,61.0115111394,54.9958410556,,,,
2014-06-20 00:00:00+00:00,84.0341335871,39.2354845228,59.3406354759,147.4924491235,82.9933224231,61.2282615771,55.3528438237,,,,
2014-06-23 00:00:00+00:00,84.0094587902,39.1570705821,59.3188750668,147.4262430366,82.827462148,61.213313271,55.2657699778,,,,
2014-06-24 00:00:00+00:00,83.4246661017,38.931808716,59.4276771121,146.5559388619,82.1403267225,60.7902762099,54.9348893635,,,,
2014-06-25 00:00:00+00:00,83.8467077453,38.9462252347,59.5074652786,147.1799305343,82.7010924146,60.9330822494,55.3155588029,,,,
2014-06-26 00:00:00+00:00,83.7971529535,38.9894747907,59.5872534451,147.1060367836,82.5826207895,60.8654372833,55.2718863263,,,,
2014-06-27 00:00:00+00:00,84.0201495166,39.0903904215,59.5872534451,147.3605597027,83.0723035065,60.9105339274,55.3216729496,,,,
2014-06-30 00:00:00+00:00,84.0531860445,39.1336399776,59.6380277329,147.319507619,83.3250429733,60.8428889613,55.2544173357,,,,
2014-07-01 00:00:00+00:00,84.6561026782,39.4724281668,59.5235991712,148.3540201286,83.9252992071,61.2036621139,55.7348145778,,,,
2014-07-02 00:00:00+00:00,84.6065478864,39.5300942415,59.363687194,148.4607555462,83.6488654152,61.2186943285,55.6212661388,,,,
2014-07-03 00:00:00+00:00,85.0525410127,39.6814676877,59.2909999316,149.2079034698,84.1859367823,61.4967903003,55.9007699887,,,,
2014-07-07 00:00:00+00:00,84.6065478864,39.414762092,59.363687194,148.723488882,83.2381637816,61.3239198314,55.402903756,,,,
2014-07-08 00:00:00+00:00,83.9623355928,39.0975986809,59.4727180875,147.7628701231,82.6458056562,61.0082433229,54.9574444951,,,,
2014-07-09 00:00:00+00:00,84.3257373995,39.2417638678,59.5308678975,148.3786513788,82.7405829563,61.2111782212,55.3068243076,,,,
2014-07-10 00:00:00+00:00,83.9540764609,38.8308930852,59.5454053499,147.8121326235,82.2272059143,61.0533399669,55.123399906,,,,
2014-07-11 00:00:00+00:00,84.0284086486,38.881278818,59.6326300648,148.0091826254,82.0455494225,61.1059527184,55.3330277935,,,,
2014-07-14 00:00:00+00:00,84.4331061151,39.1408482369,59.5454053499,148.7399097155,82.3456775393,61.3314359387,55.6037971481,,,,
2014-07-15 00:00:00+00:00,84.2183686839,39.0183078281,59.5017929925,148.4853867965,82.0139569891,61.3690164755,55.3417622888,,,,
2014-07-16 00:00:00+00:00,84.4331061151,39.2561803864,59.5235991712,149.0519055517,81.9981607724,61.7824023795,55.3854347654,,,,
2014-07-17 00:00:00+00:00,83.4585285428,38.722769195,59.6835111485,147.3030867855,80.9240970195,61.1660815771,54.616799178,,,,
2014-07-18 00:00:00+00:00,84.3587739273,39.1048069402,59.6835111485,148.8548555499,82.0455494225,61.6696607693,55.4216829209,,,,
2014-07-21 00:00:00+00:00,84.1605547601,39.0399326061,59.6835111485,148.5346492969,81.6506440055,61.5494030517,55.4378417372,,,,
2014-07-22 00:00:00+00:00,84.5900296225,39.2705969051,59.7634671371,149.1996930531,82.1719191559,61.812466808799996,55.8134250356,,,,
2014-07-23 00:00:00+00:00,84.7882487897,39.3498877579,59.7343922322,149.552740973,82.0771418558,61.8801117749,56.0754598949,,,,
2014-07-24 00:00:00+00:00,84.8047670536,39.4003455733,59.6180926123,149.552740973,82.0455494225,61.902660097,56.2588842964,,,,
2014-07-25 00:00:00+00:00,84.3587739273,39.2633886458,59.7271235059,148.8384347164,81.4215988637,61.6997251987,56.0754598949,,,,
2014-07-28 00:00:00+00:00,84.3339965314,39.3498877579,59.7125860534,148.9041180503,81.1925537219,61.684692984,55.9793804465,,,,
2014-07-29 00:00:00+00:00,84.0284086486,39.1985143117,59.7634671371,148.2719159611,80.8845274967,61.4065970122,55.795956045,,,,
2014-07-30 00:00:00+00:00,84.0862225724,39.1696812743,59.5381366237,148.2719159611,80.9398142551,61.2637909726,55.8833009981,,,,
2014-07-31 00:00:00+00:00,82.3765822549,38.4560635993,59.4727180875,145.2915346834,79.3364982623,60.1138265488,54.6780279902,,,,
2014-08-01 00:00:00+00:00,82.1701039557,38.3263149311,59.9172893755,144.9384867635,83.5303937902,59.9259238651,54.6898195588,,,,
2014-08-04 00:00:00+00:00,82.7317249295,38.5641874894,59.7497598769,145.9565784396,79.5892377291,60.3393097691,55.1059309154,,,,
2014-08-05 00:00:00+00:00,82.0049213163,38.0163597793,59.6696370732,144.4787034259,79.2891096123,59.7004406448,54.4857817484,,,,
2014-08-06 00:00:00+00:00,82.0214395802,37.9731102232,59.7351920944,144.5690180101,79.4786642124,62.1807560688,54.249950375,,,,
2014-08-07 00:00:00+00:00,81.5919647179,37.6559468121,59.8663021368,143.7890284195,79.2022304205,59.3396674922,53.9703591801,,,,
2014-08-08 00:00:00+00:00,82.5335057623,37.8794028518,59.8225987893,145.4557430183,80.0473280128,60.0161171533,54.5555703659,,,,
2014-08-11 00:00:00+00:00,82.8308345131,38.1100671508,59.8517343543,145.8662638554,80.5299814134,60.1363748708,54.756551103,,,,
2014-08-12 00:00:00+00:00,82.6821701377,38.0740258541,59.8007471156,145.6938451038,80.2052901796,60.1063104414,54.7041441311,,,,
2014-08-13 00:00:00+00:00,83.2685685075,38.3263149311,59.9100054843,146.7201471967,80.86873128,60.489631916,55.1670723826,,,,
2014-08-14 00:00:00+00:00,83.6319703141,38.470480118,59.9682766142,147.3605597027,81.1925537219,60.7602117805,55.4640452232,,,,
2014-08-15 00:00:00+00:00,83.6402294461,38.4344388213,60.0775349829,147.319507619,81.1530631802,60.6399540629,55.5863281575,,,,
2014-08-18 00:00:00+00:00,84.3918104552,38.7083526763,59.9537088317,148.5428597137,82.1008361808,61.098436611,55.9444424653,,,,
2014-08-19 00:00:00+00:00,84.8130261856,38.7876435291,59.9464249405,149.331059721,82.4799453811,61.3239198314,56.3431721762,,,,
2014-08-20 00:00:00+00:00,85.0112453529,38.7299774543,59.8590182456,149.7415805581,82.4483529477,61.5193386224,56.5733261276,,,,
2014-08-21 00:00:00+00:00,85.2012053881,38.7948517884,59.9245732668,150.1685222288,82.6694999812,61.7899184868,56.6781400714,,,,
2014-08-22 00:00:00+00:00,85.0773184086,38.6434783422,59.9245732668,149.9304201432,82.6458056562,61.6020158032,56.7043435573,,,,
2014-08-25 00:00:00+00:00,85.771085494,38.9390169753,59.9464249405,150.7104097338,82.9696280981,61.9402406337,56.9925819025,,,,
2014-08-26 00:00:00+00:00,85.6802350423,38.975058272,59.9755605055,150.8335659849,83.3566354067,61.9703050631,57.0449888744,,,,
2014-08-27 00:00:00+00:00,85.6306802505,39.1120151996,60.0702510917,150.8089347347,83.2302656733,62.0229178145,56.9663784166,,,,
2014-08-28 00:00:00+00:00,85.5398297989,38.8885591599,60.1503738953,150.6939889003,82.9775262064,61.9703050631,56.9139714447,,,,
2014-08-29 00:00:00+00:00,85.7958628899,38.9029756786,60.1503738953,151.0634576537,83.3961259484,62.1807560688,57.1934752947,,,,
2014-09-02 00:00:00+00:00,85.8619359456,38.9029756786,59.9454831334,151.02240557,83.7752351487,62.0604983512,57.3639726432,,,,
2014-09-03 00:00:00+00:00,85.771085494,39.2489721271,60.0476795245,150.9567222361,83.5303937902,62.1807560688,57.3667676817,,,,
2014-09-04 00:00:00+00:00,85.5893845907,39.0110995688,59.9454831334,150.7104097338,83.29345054,62.1506916394,57.2633512572,,,,
2014-09-05 00:00:00+00:00,85.9858229252,39.0975986809,59.9235839067,151.4329264072,83.5540881152,62.4137553965,57.6039965743,,,,
2014-09-08 00:00:00+00:00,85.8123811538,38.7083526763,59.8797854534,151.0470368203,83.4830051401,62.2183366055,57.6039965743,,,,
2014-09-09 00:00:00+00:00,85.2094645201,38.5065214147,59.7775890622,150.0699972278,82.6694999812,61.8650795603,57.1934752947,,,,
2014-09-10 00:00:00+00:00,85.5315706669,38.6362700829,59.6680929289,150.6611472333,82.8906470147,62.0078855998,57.4904481353,,,,
2014-09-11 00:00:00+00:00,85.6884941743,38.4416470806,59.6242944756,150.800724318,83.3566354067,62.1356594247,57.3856341915,,,,
2014-09-12 00:00:00+00:00,85.1351323324,38.2470240783,59.5293978267,149.905788893,82.5273340311,61.8199829162,57.0275198838,,,,
