Date,VTI,VXUS,BND,VOO,VBR,VTV,MTUM,DFUS,DFAX,DFAI,DFAE
2021-09-14 00:00:00+00:00,-0.006027753686060899,-0.005108940645821902,0.002430555555424707,-0.005188288595510904,-0.012985500495292568,-0.011165187517630515,-0.007607497243567574,-0.006129955049075764,-0.004869175363119593,-0.004293262878005577,-0.009424083768657887
2021-09-15 00:00:00+00:00,0.008245713537960997,0.0024165533912900994,-0.0009236808685882947,0.008349452755854747,0.013038348082803797,0.010133178922952846,0.013387401399679755,0.008429276316135548,-0.0010893849587247928,0.004311774459229811,0.001409443269325683
2021-09-16 00:00:00+00:00,-0.0009086975336547454,-0.004821455477994063,-0.0018490696861478417,-0.001724054198609104,-0.0033777881310601554,-0.0042275723703490975,0.00010963109137618332,-0.000611620794240042,-0.002602587801904921,-0.0023117569354478285,-0.010907811398853773
2021-09-17 00:00:00+00:00,-0.008012473472195691,-0.010749432248107649,-0.00127359036714636,-0.009802729196479176,-0.0061941214286040935,-0.006764049794554916,-0.007782954233942374,-0.008363933088868514,-0.011475336920399815,-0.012909632570340834,-0.006047669870813621
2021-09-20 00:00:00+00:00,-0.017333216905457527,-0.020867768594010294,0.0027822861114157327,-0.01633585536006954,-0.017816193331905095,-0.014924291821022395,-0.026625421201162514,-0.017074675991533117,-0.023457067866123338,-0.01877934272441395,-0.02755905511571244
2021-09-21 00:00:00+00:00,-8.886124302298626e-05,0.008959446714539077,-0.00023121387225255585,-0.0009739530005585806,-0.003113026820088405,-0.0025740972269129303,5.6750468190536196e-05,-0.00033210548439155385,0.006021793554152,0.009034381409900982,0.008451048948931339
2021-09-22 00:00:00+00:00,0.010086647411910343,0.007945162797001304,0.0010407030521051297,0.009649035096515268,0.014652894547626527,0.008405839846365115,0.016853932584666165,0.009027923576953922,0.009202453986585146,0.00578428036563694,0.01397572637127742
2021-09-23 00:00:00+00:00,0.012185465423076636,0.010046367852127647,-0.005313619036522499,0.012082198563870827,0.018702651515090984,0.013600467973392094,0.020592667001252396,0.012900540991327869,0.009118541032310246,0.01150202977009962,0.009430540440417579
2021-09-24 00:00:00+00:00,0.0011917075927176946,-0.009487375668793985,-0.002090349552975601,0.001663486472012865,0.00012549384128845986,0.0012660510742101838,0.001990895669559567,0.0006162695152087672,-0.00677710843290702,-0.007692307693167422,-0.01185770750712245
2021-09-27 00:00:00+00:00,-0.0021773210242521657,0.0015448787262857255,-0.0011637379259663572,-0.0028329995605493874,0.01621180312550896,0.00427567215045932,0.0025695697335541556,-0.0012317799220024073,0.0026535254005630726,-0.0006740815610070117,0.004363636362973766
2021-09-28 00:00:00+00:00,-0.020947892118559408,-0.01928119697632036,-0.004310847023716091,-0.01998530492267403,-0.012510042465344373,-0.010968393707774027,-0.02453920820178135,-0.020760534430574684,-0.01890359168575284,-0.021247892074081176,-0.013396089789647014
2021-09-29 00:00:00+00:00,0.0006686279753125302,-0.0042466184335970825,0.00011701380800599459,0.0015704503423474847,0.0015690376574437614,0.004085801838504821,-0.007546958854642405,4.198152974788094e-05,-0.004624277456082515,0.0006891798730193077,-0.00550458715614166
2021-09-30 00:00:00+00:00,-0.01082453561405472,-0.000789764649759328,-0.00023400023341335618,-0.012667100585814106,-0.017928633594473387,-0.016349367823892735,-0.010871402017123222,-0.010117123548188056,0.001935733644274018,-0.0044765840222088515,0.005535055350733842
2021-10-01 00:00:00+00:00,0.013780059443424086,0.002845399936853621,0.0033961731999359035,0.011967545639003596,0.018787663948537814,0.01174558617128807,0.010136674259708656,0.011026293470676851,-0.0003863987620180698,0.0038049117983356417,0.0025688073387226673
2021-10-04 00:00:00+00:00,-0.01505863539421226,-0.010403530895045754,-0.0007008527039883417,-0.012302064542162983,-0.00139178844779142,-0.003869742990940117,-0.013643026271012326,-0.013213087248477806,-0.010823347508324144,-0.009648518264491535,-0.016105417275637968
2021-10-05 00:00:00+00:00,0.009335678527844893,0.006052883082353855,-0.002454704851159617,0.009715633799259438,0.003193960510935012,0.008136040460226202,0.013974622770733358,0.010201912858782691,0.00961313012776599,0.007654836463347081,0.010044642856643415
2021-10-06 00:00:00+00:00,0.004155495978421353,-0.005858138061445528,0.000468713382123509,0.00444678926763209,-0.0038784370481081964,0.001817653046324752,-0.0007046024631488512,0.003787081843091178,-0.00874748412813664,-0.006215469613790936,-0.00552486187863277
2021-10-07 00:00:00+00:00,0.009611533840657271,0.011466794075835729,-0.0028109627542013405,0.008604086941216504,0.012145513715069223,0.00805573699099238,0.01150722021662176,0.009851184236750798,0.010542756734329695,0.00660180681321787,0.01703703703514159
2021-10-08 00:00:00+00:00,-0.002203711049448609,0.0012596441495711375,-0.002466525722534141,-0.001884686918709244,-0.00212436125641724,0.0010079193670202713,-0.0017287530673116835,-0.0020755500200547727,0.0009659969072322028,0.0012081463589359576,0.0014566642413549324
2021-10-11 00:00:00+00:00,-0.007199964662866654,-0.0029878911771561434,-0.0015306723192062277,-0.007279683967406303,-0.00512082853835838,-0.007551783660070921,-0.008155968939868252,-0.0076955074868866324,-0.002895193977642263,-0.002240992932331154,-0.0025454545447335386
2021-10-12 00:00:00+00:00,-0.000711870439461415,-0.000630914826915574,0.0036556603777788688,-0.0020022024225846424,0.0034700133014382573,-0.0029712297987130043,0.0009574767670099682,-0.0005470551258650591,-0.0011614401856879786,0.001382170004886607,-0.0032810791129802563
2021-10-13 00:00:00+00:00,0.004541406945691051,0.011363636363982632,0.0027023851483340966,0.003209950847498755,0.0008645034869185775,0.0010902747488787945,0.00433265811358452,0.0026444984579967468,0.009689922482354785,0.008971704624210153,0.012801755669783033
2021-10-14 00:00:00+00:00,0.01662086694473186,0.008426966292388816,0.0017576751819581293,0.016798320168106118,0.015029367730190257,0.015900675234383765,0.018936635105485378,0.017569546120277613,0.009213051822268836,0.010943912447929138,0.004413145540803187
2021-10-15 00:00:00+00:00,0.005929284561764225,0.008666047663716592,-0.002456427652552051,0.007793293342329033,0.00034038690636117863,0.006861063465107398,0.01138175619972226,0.006988694757843694,0.009509319134446859,0.006765899866094438,0.008909759025364838
2021-10-18 00:00:00+00:00,0.0036406189054107863,-0.0030684258977986545,-0.0005863039400730852,0.0030493011001953008,0.0018147791070859398,-0.0035491198189460116,0.007556812003952418,0.0030618493570508942,-0.0026375282617449036,-0.005040322581690293,-0.00035637918510744715
2021-10-19 00:00:00+00:00,0.007298009241163639,0.008002462296134771,-0.002815909890341306,0.007782479692796551,0.0011887913954120588,0.00890440233700085,0.004856202449957658,0.007733007733820907,0.006800151113635522,0.0067544748409889,0.009269162208269455
2021-10-20 00:00:00+00:00,0.003901226099576993,0.0025954198464415157,-0.0011766090130462814,0.0038853226506789795,0.010516792943900288,0.010096730918338626,0.0012350319495137985,0.003634894991966231,-0.001876172604819537,0.0030191210986849626,-0.0010596962212321426
2021-10-21 00:00:00+00:00,0.0027330571806776227,-0.005938784832862032,-0.0014135940626323062,0.0024519820187001162,-0.0016786034021395446,-0.002236823710162761,0.0022524938326593524,0.003420523137462661,-0.0037593984986085127,-0.00501672240907336,-0.007779349362994403
2021-10-22 00:00:00+00:00,-0.0019164430814053723,0.00306372549048195,0.002123392709274974,-0.001007170091803955,0.002466091245544755,0.00378310214390698,-0.00042808219216761145,-0.0018046921997432186,0.0007547169824635436,0.004705882355425572,-0.0010691375631892708
2021-10-25 00:00:00+00:00,0.006144393241045876,0.0010690287108960916,0.00047086521519013047,0.0051849540315884735,0.007100525550779224,0.0016052484647361975,0.016595289079164743,0.004218561671410326,0.003959276017609259,-0.0006691201079432885,0.004994648593331208
2021-10-26 00:00:00+00:00,-0.0003816793894458881,-0.0007627765061214431,0.00200023532164062,0.0009552238805585755,-0.00816077277519689,0.00034840777583444726,-0.001527119536247512,0.0008001600334202053,0.00018779342862429438,0.001339136258884377,-0.003904863331476216
2021-10-27 00:00:00+00:00,-0.006830427219621127,-0.005343511451311178,0.0036402066702148073,-0.004342120959162865,-0.02115750587763998,-0.013234884368918065,-0.012235641580045198,-0.005796522087518019,-0.006008261361453826,-0.0053493814811046425,-0.00677120456030933
2021-10-28 00:00:00+00:00,0.01067919692413577,0.0073676132016951,-0.0012870012869755643,0.009776435914141901,0.015896614822004995,0.009176902443091883,0.016284905760878488,0.00985122637658109,0.005666792594696268,0.010756302524012495,-0.0003588087565292719
2021-10-29 00:00:00+00:00,0.001310228233562638,-0.008380313882053958,0.00023430178020178438,0.0017797394461993576,-0.0038838230326621037,-0.001538891998078995,0.0017862771880077233,0.001990842127642445,-0.011269722012149819,-0.006318589959555143,-0.011486001435349169
2021-11-01 00:00:00+00:00,0.004980794394390919,0.009680393362310857,-0.0007727219490167858,0.0021082054195358246,0.02135955246646537,0.00364298724917278,0.010279001468617599,0.003775084442026122,0.013297872340219508,0.010040160644673612,0.007988380536867457
